CLIENT_ID,COMPANY_NAME,CLIENT_TYPE,CONTACT_NAME,EMAIL,PHONE,ADDRESS,CITY,POSTAL_CODE,SIRET,CREATED_AT
703,Bouchet,PRIVATE,Jacques Marchand de la Bailly,constancealexandre@example.com,0594602498,"34, rue de Chauveau, 74465 Nguyen",Bousquetdan,80987,498 529 734 00317,2023-08-02
704,Becker,PRIVATE,Jacques Lagarde,aliceantoine@example.com,0188476253,"56, chemin Reynaud, 97657 Menard",Blinboeuf,20395,466 535 382 00561,2025-06-29
705,Rodriguez,PRIVATE,Maggie-Jeanne Brunet,luc67@example.net,+33 4 56 15 71 27,"535, chemin Bouchet, 70436 Bouvetnec",Laroche,73126,168 249 795 00522,2022-07-26
706,Legros SA,PRIVATE,Hélène Maillet,rousselanais@example.net,+33 6 35 10 30 73,"80, rue de Becker, 97310 Sainte Élisenec",LenoirVille,71243,493 121 461 00492,2022-03-24
707,Lecoq-sur-Léger Hôpital,PUBLIC,Nicole Gonzalez,lucy42@example.net,+33 5 33 45 63 39,"59, rue Delaunay, 73368 ChartierBourg",Saint Lucynec,89492,,2023-01-15
708,Blanc,PRIVATE,Odette Sauvage de Bouchet,martinboulanger@example.org,+33 (0)1 58 16 12 59,"rue Hélène Marion, 34848 Fontaine-sur-Samson",Saint Maurice-sur-Mer,34378,767 348 147 00277,2020-12-10
709,Morvan-sur-Blot Conseil Départemental,PUBLIC,Benjamin-Antoine Guérin,mteixeira@example.org,+33 (0)2 21 48 11 60,"110, rue Auguste Fernandes, 67675 DelattreBourg",DevauxVille,95174,,2020-11-21
710,Klein Meunier SA,PRIVATE,Gilles Le Hernandez,honore03@example.com,+33 2 22 60 79 17,"260, avenue Eugène Boutin, 12909 Ferreira-sur-Mer",Munoz,13696,402 470 280 00874,2025-04-13
711,Charpentier SA,PRIVATE,Christophe Joubert,tlefort@example.com,+33 7 31 93 67 85,"46, rue de Dupuis, 70907 Saint Luciedan",Bonneau,15773,194 232 153 00487,2022-12-21
712,Sanchez et Fils,PRIVATE,Augustin Daniel-Carpentier,bernard69@example.net,03 39 61 68 45,"82, chemin de Sanchez, 01242 Carre",FouquetBourg,90577,899 488 563 00748,2023-11-17
713,Guillou,PRIVATE,Geneviève-Andrée Martinez,franck95@example.com,04 87 63 55 84,"81, avenue Antoine, 18878 Lebon",Michel,33491,700 144 132 00011,2020-08-06
714,Grégoirenec Collège,PUBLIC,Gilles Fournier,zmerle@example.org,+33 (0)1 34 66 89 04,"38, avenue Cordier, 21296 FouquetBourg",Sainte Sophie-les-Bains,18334,,2021-10-08
715,Arnaud Roger S.A.S.,PRIVATE,Guy Richard,charlotte52@example.net,+33 4 92 99 94 00,"boulevard Royer, 57719 Saint AlixBourg",Saint AdélaïdeVille,97450,572 289 205 00245,2024-04-08
716,Lemaire,PRIVATE,Victoire Berthelot,josephpatricia@example.com,+33 1 55 28 01 04,"45, rue Juliette Le Roux, 97226 SamsonBourg",Hervé,60669,742 802 184 00520,2025-04-12
717,Hubert-sur-Simon Université,PUBLIC,Geneviève Boulay,colette80@example.net,+33 6 36 89 12 13,"16, chemin Françoise Breton, 44604 Allain",Schneider-sur-Rocher,97312,,2025-03-10
718,Lemoine Université,PUBLIC,Adélaïde-Paulette Marion,oduhamel@example.org,0492289860,"rue de Chevallier, 42530 Guillot-sur-Mer",Boulay-la-Forêt,47554,,2020-12-03
719,Alexandre SARL,PRIVATE,Matthieu Legros,hubertastrid@example.net,+33 (0)4 57 98 02 53,"83, avenue de Chauvet, 78264 Chauvin-sur-Collet",Hernandez,58892,250 842 325 00632,2022-09-08
720,Lecomte Hernandez S.A.S.,PRIVATE,Alfred Paris,de-sousamathilde@example.org,0246553691,"85, boulevard Antoine Jacob, 22954 Thibaultnec",Saint Roger,21477,033 329 590 00575,2023-01-12
721,Arnaud Université,PUBLIC,Augustin Lebrun-Riou,edithchevallier@example.org,+33 (0)4 32 02 96 62,"81, rue Joséphine Joly, 17127 Fernandez",Barthelemy-les-Bains,16467,,2022-08-08
722,Lebon Weber S.A.S.,PRIVATE,Noël de Delaunay,gilbertmonnier@example.org,+33 2 52 39 28 04,"rue Lambert, 53197 Rousseau-sur-Gautier",Dupuis-sur-Weiss,31316,937 971 901 00478,2020-07-28
723,Saint Julien Lycée,PUBLIC,Marianne-Philippine Perrin,lrodrigues@example.com,04 32 71 85 59,"avenue de Delorme, 79931 Dumas",Sainte Stéphanie,97454,,2022-05-27
724,Bernier Université,PUBLIC,Augustin Collin-Gilles,yturpin@example.net,+33 (0)4 37 56 47 43,"rue de Bonneau, 37875 Pierre",Bonnin-sur-Duval,11786,,2024-05-24
725,Gilbert,PRIVATE,Pénélope Leblanc,barrejoseph@example.net,05 61 12 09 28,"97, avenue Dupré, 10916 Lopez-sur-Meyer",Moulin,09791,678 706 763 00144,2022-04-18
726,Moulin Lycée,PUBLIC,Denis Philippe,idenis@example.com,+33 2 19 26 84 85,"21, rue Julie Langlois, 24122 Saint Océane",De Sousa,43891,,2022-08-24
727,Chrétien-sur-Tanguy Lycée,PUBLIC,Clémence-Jacqueline Boutin,guillaumeguy@example.com,04 85 98 66 93,"841, boulevard de Renaud, 87608 Le GoffBourg",Lacroix,67242,,2020-11-27
728,Saint Renée-la-Forêt Préfecture,PUBLIC,Léon Benard,martinegilbert@example.com,0339673512,"65, rue Camus, 46788 Bouviernec",Lelièvre-sur-Bouchet,33641,,2024-04-23
729,Pruvost,PRIVATE,Constance Gaillard,sylvie94@example.net,0251046250,"79, avenue Élisabeth Le Roux, 15246 Sainte Pauline",Hamel,57996,729 350 975 00532,2025-07-11
730,Boucher Université,PUBLIC,Daniel-Auguste Payet,hernandezbernadette@example.net,0139223477,"87, chemin Ferreira, 66398 Sainte André",Rolland,83725,,2025-01-22
731,Morin Klein S.A.R.L.,PRIVATE,Claire Becker-Berger,capucineimbert@example.net,+33 1 79 94 51 67,"70, avenue Lombard, 28787 Dijoux",BourgeoisVille,15168,200 848 422 00172,2023-11-08
732,Leleu Mairie,PUBLIC,Emmanuelle Martins-Chrétien,audreysauvage@example.net,01 48 82 89 67,"16, chemin Julie Renault, 55997 Lucas-sur-Laurent",Lemaîtrenec,35681,,2020-12-30
733,Roche S.A.,PRIVATE,Thierry-Julien Ledoux,thibaultmartin@example.com,+33 (0)1 30 11 54 61,"108, boulevard Peron, 65690 Sainte Pierre",Saint RolandVille,34347,566 851 358 00085,2022-03-07
734,Paris S.A.S.,PRIVATE,Olivier Le Albert,adrienne80@example.org,+33 (0)1 43 16 85 64,"avenue Emmanuelle Charles, 05193 Morel-sur-Meyer",DescampsBourg,51720,837 161 157 00677,2024-12-11
735,Lamy,PRIVATE,Pauline de Clément,ccollin@example.com,+33 3 55 26 17 05,"435, chemin Lucy Gimenez, 09702 Briand",Besnard,90253,535 339 980 00695,2021-12-10
736,Leroux Conseil Départemental,PUBLIC,Noémi Delmas,etiennebigot@example.net,04 80 80 15 84,"479, rue Robert, 20907 Leblanc-sur-Mer",Pinto,22590,,2023-10-28
737,Allain-sur-Mer Collège,PUBLIC,Hugues-Arthur Diaz,suzanne02@example.com,+33 4 99 46 13 08,"9, avenue de Marchand, 92962 Sainte Paulette",Berthelot,91964,,2021-12-22
738,Ollivier,PRIVATE,Susanne Letellier,mathieupatricia@example.net,0269527863,"1, rue William Legrand, 07947 Auger",Blanchard,24402,473 057 776 00865,2021-05-09
739,Mathieu,PRIVATE,Thérèse-Catherine Mallet,mathilde96@example.com,05 49 76 40 99,"53, rue Alfred Bonneau, 91475 Renard",Dos Santos,86488,537 932 212 00872,2025-06-26
740,Sainte PatrickVille Préfecture,PUBLIC,Aimée Étienne,christiane36@example.org,+33 (0)4 80 79 11 50,"avenue Neveu, 20529 Saint Corinne",Saint Andrée,44673,,2025-06-02
741,Laroche Bertin S.A.R.L.,PRIVATE,Susanne Berthelot,matthieujulien@example.com,+33 4 92 71 92 14,"714, boulevard Pasquier, 81496 Potier",Meyer,03997,172 665 283 00260,2021-10-06
742,Carlier,PRIVATE,Margaret Aubry-Allain,michelledidier@example.net,+33 4 43 00 02 08,"2, avenue Sophie Durand, 40188 Laurent-sur-Vaillant",Guyot,26943,716 303 359 00187,2024-02-19
743,Weber Joseph et Fils,PRIVATE,Aimé de Boyer,maceauguste@example.net,+33 (0)3 75 18 78 10,"3, rue de Daniel, 89385 Sainte Émilie-les-Bains",Normand-sur-Girard,79857,043 766 138 00291,2024-02-09
744,PicardVille Hôpital,PUBLIC,Aurélie de la Dos Santos,edijoux@example.com,0633470531,"boulevard Marcel Parent, 97441 Sainte Colette",Texier,57733,,2024-11-03
745,Joly Conseil Départemental,PUBLIC,Roger Mary,letellierthibault@example.org,03 73 76 50 16,"91, avenue Anastasie Marchand, 84643 Fabrenec",Lesage,69638,,2023-08-06
746,Saint Nathalie Collège,PUBLIC,Corinne Jacques,lgiraud@example.org,+33 5 64 66 78 80,"71, rue Julien Dias, 82716 RaynaudVille",Klein-sur-Mer,40679,,2025-02-09
747,Dufour SARL,PRIVATE,Valentine Voisin,bfernandes@example.com,05 19 40 83 85,"2, chemin de Denis, 97366 Sainte Vincentdan",Guillon-sur-Mer,73171,956 518 872 00174,2021-03-28
748,Le Gall S.A.S.,PRIVATE,Alice Lefèvre,philippine00@example.net,+33 4 11 49 28 78,"40, rue de Becker, 19703 Moreau",Saint Nath-les-Bains,43748,186 074 290 00013,2020-10-01
749,Peltierboeuf Collège,PUBLIC,Éric Renard,clauderoche@example.com,+33 2 50 80 62 00,"30, rue Alice Gilles, 90533 Poirier",Sauvage-sur-Marchal,30580,,2023-01-03
750,Rocher SARL,PRIVATE,Bernadette Clerc,thibault69@example.com,07 84 06 87 35,"53, rue Roger Gillet, 83539 Regniernec",Buisson,25782,483 483 582 00951,2024-03-15
751,Delattre Préfecture,PUBLIC,Gabrielle Gay,hribeiro@example.com,+33 2 90 07 75 87,"343, avenue de Pires, 78674 Descamps",Ribeiro,31992,,2024-03-20
752,Blot-sur-Marques Hôpital,PUBLIC,Alexandria Hamon-Laurent,timothee05@example.net,+33 (0)3 25 84 67 20,"34, rue de Duhamel, 06813 Cohen-sur-Mer",Blanchardboeuf,34750,,2023-06-29
753,Guillot S.A.S.,PRIVATE,Arthur De Oliveira,xaviervaillant@example.com,+33 (0)4 90 02 04 50,"5, chemin Dumas, 09242 Godard-la-Forêt",Hubert,97172,531 112 357 00797,2025-06-15
754,Paris S.A.,PRIVATE,Martine Gonzalez,jaubry@example.net,05 19 25 10 85,"638, chemin Zacharie Faure, 33747 FournierBourg",Grondin-sur-Breton,13180,455 537 068 00617,2021-09-16
755,Lemoine,PRIVATE,Catherine Legros-Pineau,paulpichon@example.com,02 36 21 57 56,"31, rue Denise Boucher, 67221 Bèguedan",LerouxVille,75736,693 196 305 00074,2022-07-21
756,Legrand,PRIVATE,Virginie Lopez,xavier05@example.net,+33 2 54 67 31 23,"188, boulevard Adélaïde Robin, 84398 Boyer",Lemaître,77935,645 028 234 00310,2021-06-19
757,Adam Lycée,PUBLIC,Noël Étienne,capucine67@example.org,+33 (0)2 46 54 90 44,"rue de Jourdan, 38354 Bonneauboeuf",Clément,05802,,2021-11-21
758,Guillet-sur-Guillet Hôpital,PUBLIC,Yves Clerc,lebrunalfred@example.com,+33 2 48 79 26 51,"28, rue Marianne Bonneau, 11861 Sainte Michel",Meyer-sur-Barbier,13707,,2025-03-26
759,Chauvin Université,PUBLIC,Astrid-Margot Pichon,margaretjacques@example.com,02 48 05 29 87,"chemin Adélaïde Valentin, 94733 Sainte LouisVille",Paris,40152,,2020-08-23
760,Robert Payet et Fils,PRIVATE,Jacqueline Vaillant,nberthelot@example.org,+33 4 67 50 29 58,"40, rue de Maillard, 02719 Maillard",Pottierdan,86456,182 368 811 00382,2020-12-07
761,Saint Véronique-les-Bains Lycée,PUBLIC,Diane Guérin,hamelthomas@example.org,+33 3 82 46 01 84,"2, boulevard Descamps, 70273 Huet",David,97380,,2022-03-26
762,Sainte DorothéeBourg Lycée,PUBLIC,Geneviève Legros,gomezelise@example.net,+33 (0)6 95 36 90 78,"86, rue Dupont, 03462 Faure",Rocher,91202,,2020-12-25
763,Petit,PRIVATE,Céline Gay,reneguilbert@example.com,+33 (0)4 73 12 37 08,"boulevard Chrétien, 11737 Weiss",Étienne,33472,972 965 560 00535,2021-07-13
764,De Sousa Gilbert S.A.R.L.,PRIVATE,Georges Navarro,rperon@example.org,02 72 63 95 61,"86, rue de Laurent, 47472 Guillaumedan",Saint Émiliedan,95393,223 461 443 00051,2023-11-18
765,Schmitt,PRIVATE,Pauline Martins,adriencollet@example.net,+33 (0)2 19 76 14 21,"48, boulevard Chauvin, 68854 Guillaumenec",Voisin,04961,656 896 982 00328,2024-08-30
766,Saint Alexandria Conseil Départemental,PUBLIC,Hortense Bernard-Leroy,elodie37@example.net,+33 5 47 31 59 22,"17, chemin Joséphine Hubert, 35165 Sainte Benoît",Bernier-les-Bains,74196,,2021-04-02
767,Sauvage-les-Bains Mairie,PUBLIC,Pierre Barbier,christiane18@example.org,+33 (0)2 32 81 79 60,"98, chemin de Verdier, 61391 Bonneau-sur-Pons",Brunel-sur-Boyer,40265,,2021-09-13
768,Marin SA,PRIVATE,Guillaume Morvan,adaniel@example.com,+33 (0)2 41 06 17 35,"7, rue Roy, 76572 Benard",Colinnec,14528,496 378 811 00764,2021-04-23
769,Laine Blot et Fils,PRIVATE,Anastasie-Nathalie Laporte,martherousseau@example.org,+33 1 43 71 67 53,"rue Suzanne Blot, 24531 Saint Denisdan",Laine-sur-Boulanger,34692,049 037 294 00045,2023-08-05
770,Guichard Mairie,PUBLIC,Margaret de la Leblanc,rhuet@example.net,+33 (0)2 90 74 39 22,"8, rue Victoire Brunel, 89857 Breton",Mercier-la-Forêt,63988,,2024-02-19
771,Gautier Université,PUBLIC,Étienne Lebon,rivieremarthe@example.net,03 73 99 45 41,"445, chemin Perrier, 27894 Saint Alain",Josephnec,66777,,2023-06-06
772,Lambert-sur-Gilles Hôpital,PUBLIC,Pénélope-Manon Étienne,odufour@example.com,+33 (0)3 26 17 73 51,"411, boulevard Lelièvre, 24539 Leroydan",Mathieu,61772,,2022-06-25
773,Dubois,PRIVATE,Honoré Payet,madeleinepicard@example.net,0236983063,"66, rue Étienne Devaux, 13764 Charpentier",Roy,37879,420 243 503 00703,2023-03-04
774,Bouchet,PRIVATE,Bernadette Lemaire,edescamps@example.com,04 26 09 94 14,"99, rue de Olivier, 59139 Langlois",Ribeiro,41195,908 261 100 00873,2022-04-03
775,Jacob,PRIVATE,Juliette Arnaud,augustecouturier@example.org,+33 6 95 66 69 69,"453, avenue de Morin, 72356 Saint Lorraine-sur-Mer",Labbé-sur-Durand,79912,424 240 661 00290,2022-01-25
776,Vallet-sur-Mer Hôpital,PUBLIC,Lucas-Étienne Renaud,margot88@example.net,+33 3 76 43 75 18,"940, chemin Suzanne Hervé, 22391 Petitjean",Schmittnec,79236,,2025-04-09
777,Le Goff Collège,PUBLIC,Maurice Royer,zachariesimon@example.net,0310889594,"4, avenue de Texier, 54390 Lacroix",Brunel,13959,,2024-07-22
778,Boulanger,PRIVATE,Gilles Albert,diasdorothee@example.org,+33 (0)1 69 99 54 28,"74, avenue de Blondel, 55540 Pruvost-la-Forêt",Durandnec,89209,069 014 975 00580,2021-04-02
779,Michel S.A.,PRIVATE,Josette du Henry,anais75@example.com,04 75 05 18 86,"7, chemin Raymond Thibault, 92799 Martins",Lemonnier,26476,698 504 503 00781,2023-05-29
780,Lejeune,PRIVATE,Henriette-Véronique Le Goff,benjamin24@example.org,02 19 78 92 57,"3, rue Maggie Guillot, 68431 Gilbert-les-Bains",HernandezBourg,80521,384 936 803 00970,2023-11-01
781,Breton Lycée,PUBLIC,Marine de la Moreau,simonpenelope@example.org,+33 5 87 89 69 51,"boulevard Alexandrie Caron, 90601 Martynec",Rousseau-sur-Mer,49435,,2024-02-01
782,Roux Leclercq et Fils,PRIVATE,Gabrielle Fleury,maggie43@example.net,0549896331,"43, avenue Margaret De Oliveira, 12588 Sainte Matthieu",Sainte Thibaut-la-Forêt,45572,626 263 677 00595,2025-02-18
783,Grenier Hôpital,PUBLIC,Pierre Bonneau,qcosta@example.com,0423434852,"57, rue Ollivier, 49576 Pascaldan",Laurent,33993,,2021-10-31
784,Voisin S.A.R.L.,PRIVATE,Marthe Faure,jeannine75@example.org,0233157330,"rue de Masse, 35856 Sainte Alix",Hamon-les-Bains,30862,453 856 536 00371,2023-06-19
785,Bourgeois Collège,PUBLIC,Lucas Perret,lefortmaggie@example.net,+33 (0)1 64 47 09 11,"64, rue Édouard Brunel, 88883 Charrier-sur-Duhamel",Guyon-sur-Alexandre,40182,,2021-04-17
786,Normand SARL,PRIVATE,Gabrielle du Baron,elaunay@example.com,0647618687,"79, avenue Emmanuelle Caron, 90728 Sainte Michèle",Tessier,51451,950 891 424 00760,2022-07-14
787,Bernard Lycée,PUBLIC,Sébastien Fischer,colettebriand@example.com,+33 (0)4 70 47 39 86,"5, chemin Mercier, 27996 Sainte AlexandriaVille",Vallée,39561,,2022-08-17
788,Courtois Maury SA,PRIVATE,Michel-Philippe Maillot,raymondpineau@example.com,0255035944,"rue de Mace, 28901 Leduc-sur-Mer",Perez,68865,664 774 130 00879,2021-04-28
789,Poulain Garnier S.A.S.,PRIVATE,Aimé de la Monnier,louis46@example.com,+33 (0)4 87 39 88 52,"695, boulevard de Boyer, 73635 Munoz",Saint Françoisenec,42469,167 592 385 00667,2022-04-21
790,Saint ThierryBourg Hôpital,PUBLIC,Alice Foucher-Lefèvre,elisabethfrancois@example.com,03 45 42 92 42,"859, rue de Ledoux, 07960 Guyon-sur-Henry",Andre,65421,,2021-11-14
791,Olivier,PRIVATE,Benjamin Fernandez Le Ramos,mblanc@example.org,+33 (0)4 79 55 30 15,"rue Le Gall, 37110 BesnardBourg",Saint Laetitianec,46728,455 766 345 00702,2023-04-29
792,Mathieu Mairie,PUBLIC,Éléonore Godard-Maury,blanchardanouk@example.net,0483206419,"rue Marine Bouvet, 48756 BlotBourg",Saint Odette,89844,,2025-01-12
793,Leroux Chartier SARL,PRIVATE,Charles Lebon,arnaudegaudin@example.org,+33 2 30 75 62 69,"9, chemin Mahe, 73918 Saint Alainboeuf",Rolland-sur-Joly,84918,572 287 035 00818,2021-11-24
794,Martinez Lycée,PUBLIC,Tristan Peltier,jda-costa@example.com,02 55 43 87 12,"chemin Julien Wagner, 06439 ClercVille",Lefort,66509,,2020-09-09
795,Bertrand-la-Forêt Lycée,PUBLIC,Alix Giraud-Vidal,alexandre65@example.com,04 11 76 95 09,"9, boulevard de Bodin, 42546 Lagarde-la-Forêt",Da Silva,13498,,2023-05-10
796,Perret Mairie,PUBLIC,Frédéric Buisson,glaporte@example.net,05 24 56 99 31,"7, rue de Dos Santos, 75123 Saint Susanne-sur-Mer",WeberVille,35593,,2022-11-29
797,Chevalier,PRIVATE,Agathe-Frédérique Grégoire,guillaumevincent@example.org,0474382944,"5, boulevard Nath Rousseau, 46338 Besnard",Guilbert,30702,167 309 533 00450,2021-08-17
798,TeixeiraVille Conseil Départemental,PUBLIC,Joséphine Gros-Thierry,htoussaint@example.net,04 78 62 92 58,"128, boulevard Carpentier, 20351 Lacroix",Sainte Danielle,65451,,2024-03-09
799,Petitjean-la-Forêt Mairie,PUBLIC,Véronique Lejeune,bgaudin@example.net,04 30 58 37 44,"35, rue Hamon, 81305 Sainte Tristanboeuf",Brunel,80262,,2024-10-31
800,Camus-sur-Paris Université,PUBLIC,Suzanne Baron-Fernandez,munozluce@example.com,02 97 67 51 19,"45, boulevard Anouk Hamon, 97650 Sainte Renéenec",Marie,78512,,2024-04-20
